76087,Spanish Championship 6629,Standard Game World,26,2,Real Sociedad,588.1,220.4,52,89.055555555556,0
76087,Spanish Championship 6629,Standard Game World,26,2,Sevilla,619.5,166.6,43,89.777777777778,0
76087,Spanish Championship 6629,Standard Game World,26,2,Villarreal CF,627.2,167.0,39,89.111111111111,0
76087,Spanish Championship 6629,Standard Game World,26,2,Real Betis,682.6,170.9,37,88.611111111111,0
235829,Spanish Championship 28253,Standard Game World,19,2,Barcelona,322.5,852.3,41,94.833333333333,2
235829,Spanish Championship 28253,Standard Game World,19,2,Real Betis,728.4,180.5,36,88.777777777778,0
235829,Spanish Championship 28253,Standard Game World,19,2,Getafe CF,704.9,117.3,29,87.277777777778,0
235829,Spanish Championship 28253,Standard Game World,19,2,Real Sociedad,539.0,228.6,52,89.0,0
235829,Spanish Championship 28253,Standard Game World,19,2,Valencia CF,768.9,154.8,33,87.111111111111,0
235829,Spanish Championship 28253,Standard Game World,19,2,RCD Espanyol,730.8,118.5,41,86.111111111111,0
235829,Spanish Championship 28253,Standard Game World,19,2,Rayo Vallecano,599.3,153.6,34,86.5,0
164152,Spanish Championship 23351,Standard Game World,24,9,Villarreal CF,702.0,532.7,241,92.666666666667,2
164152,Spanish Championship 23351,Standard Game World,24,9,Valencia CF,734.3,115.8,32,86.222222222222,0
164152,Spanish Championship 23351,Standard Game World,24,9,Real Betis,671.2,143.8,37,88.444444444444,0
98619,Spanish Championship 9985,Standard Game World,26,4,Real Madrid,749.8,271.9,22,91.944444444444,2
98619,Spanish Championship 9985,Standard Game World,26,4,Atlético Madrid,582.0,222.5,33,90.388888888889,2
98619,Spanish Championship 9985,Standard Game World,26,4,Sevilla,797.0,166.6,43,89.777777777778,0
98619,Spanish Championship 9985,Standard Game World,26,4,Real Betis,752.3,142.2,34,88.444444444444,0
98619,Spanish Championship 9985,Standard Game World,26,4,Valencia CF,1000.7,116.3,34,86.277777777778,0
98619,Spanish Championship 9985,Standard Game World,26,4,Real Sociedad,740.1,177.4,49,88.444444444444,0
98619,Spanish Championship 9985,Standard Game World,26,4,Levante UD,720.3,80.6,26,84.888888888889,0
98619,Spanish Championship 9985,Standard Game World,26,4,CA Osasuna,788.8,107.0,29,86.611111111111,0
98619,Spanish Championship 9985,Standard Game World,26,4,Granada CF,773.0,85.0,33,84.222222222222,0
141630,Spanish Championship 19415,Standard Game World,24,2,RCD Espanyol,694.1,110.3,40,86.388888888889,0
141630,Spanish Championship 19415,Standard Game World,24,2,Granada CF,812.8,95.6,35,84.777777777778,0
141630,Spanish Championship 19415,Standard Game World,24,2,Celta Vigo,683.4,116.4,39,86.722222222222,0
141630,Spanish Championship 19415,Standard Game World,24,2,Athletic Club,1224.3,485.7,37,91.888888888889,2
141630,Spanish Championship 19415,Standard Game World,24,2,Real Betis,681.2,152.8,35,88.555555555556,0
141630,Spanish Championship 19415,Standard Game World,24,2,Valencia CF,661.1,118.5,34,86.777777777778,0
141630,Spanish Championship 19415,Standard Game World,24,2,Levante UD,748.7,81.8,24,84.388888888889,0
381252,Spanish Championship 29573,Standard Game World,11,3,Barcelona,595.0,401.7,31,92.5,2
381252,Spanish Championship 29573,Standard Game World,11,3,Atlético Madrid,541.2,243.0,40,91.0,0
117070,Spanish Championship 14150,Standard Game World,25,2,Real Sporting,816.8,59.0,25,82.055555555556,0
117070,Spanish Championship 14150,Standard Game World,25,2,CD Tenerife,821.4,47.9,28,81.388888888889,0
117070,Spanish Championship 14150,Standard Game World,25,2,Málaga CF,839.8,62.1,32,82.944444444444,0
172377,Spanish Championship 24896,Standard Game World,23,1,Barcelona,67.7,845.7,42,94.166666666667,2
172377,Spanish Championship 24896,Standard Game World,23,1,Real Sociedad,706.3,174.2,49,88.444444444444,0
172377,Spanish Championship 24896,Standard Game World,23,1,Celta Vigo,734.2,116.4,38,86.722222222222,0
172377,Spanish Championship 24896,Standard Game World,23,1,Valencia CF,758.7,109.4,31,86.277777777778,0
172377,Spanish Championship 24896,Standard Game World,23,1,Levante UD,718.8,81.8,25,84.555555555556,0
172377,Spanish Championship 24896,Standard Game World,23,1,RCD Espanyol,683.0,112.6,39,86.555555555556,0
172377,Spanish Championship 24896,Standard Game World,23,1,Real Betis,654.5,142.2,34,88.444444444444,0
160094,Spanish Championship 22793,Standard Game World,24,2,Real Madrid,544.2,539.3,26,93.388888888889,2
160094,Spanish Championship 22793,Standard Game World,24,2,Real Sociedad,645.1,204.9,51,89.166666666667,0
160094,Spanish Championship 22793,Standard Game World,24,2,Atlético Madrid,578.6,268.1,40,90.611111111111,0
160094,Spanish Championship 22793,Standard Game World,24,2,Real Betis,808.1,151.4,36,88.722222222222,0
160094,Spanish Championship 22793,Standard Game World,24,2,Barcelona,808.0,256.6,56,90.444444444444,0
160094,Spanish Championship 22793,Standard Game World,24,2,Celta Vigo,738.7,116.4,40,87.055555555556,0
160094,Spanish Championship 22793,Standard Game World,24,2,Athletic Club,721.0,146.2,48,87.777777777778,0
160094,Spanish Championship 22793,Standard Game World,24,2,Levante UD,716.4,116.5,28,85.611111111111,0
160094,Spanish Championship 22793,Standard Game World,24,2,RCD Espanyol,749.0,114.1,41,86.277777777778,0
160094,Spanish Championship 22793,Standard Game World,24,2,Granada CF,682.4,102.6,36,85.0,0
160094,Spanish Championship 22793,Standard Game World,24,2,Getafe CF,755.6,101.4,26,86.5,0
172380,Spanish Championship 24897,Standard Game World,23,9,Valencia CF,665.1,500.5,35,92.666666666667,2
172380,Spanish Championship 24897,Standard Game World,23,9,Levante UD,647.6,108.4,28,85.333333333333,0
147804,Spanish Championship 20673,Standard Game World,24,2,Barcelona,166.0,585.9,26,94.444444444444,2
147804,Spanish Championship 20673,Standard Game World,24,2,Real Madrid,741.1,409.2,28,93.277777777778,2
147804,Spanish Championship 20673,Standard Game World,24,2,Real Betis,716.1,173.4,36,89.166666666667,0
147804,Spanish Championship 20673,Standard Game World,24,2,Valencia CF,848.3,150.0,35,87.277777777778,0
147804,Spanish Championship 20673,Standard Game World,24,2,Villarreal CF,501.6,256.9,43,89.722222222222,0
147804,Spanish Championship 20673,Standard Game World,24,2,Athletic Club,631.2,176.6,50,88.444444444444,0
147804,Spanish Championship 20673,Standard Game World,24,2,Getafe CF,621.3,159.3,31,87.611111111111,0
147804,Spanish Championship 20673,Standard Game World,24,2,RCD Espanyol,665.9,150.3,39,87.055555555556,0
147804,Spanish Championship 20673,Standard Game World,24,2,Real Sociedad,537.4,242.7,52,89.0,0
147804,Spanish Championship 20673,Standard Game World,24,2,Celta Vigo,604.4,159.3,40,87.722222222222,0
147804,Spanish Championship 20673,Standard Game World,24,2,Levante UD,669.6,120.1,29,85.777777777778,0
125280,Spanish Championship 15921,Standard Game World,25,2,Málaga CF,802.5,53.1,27,82.666666666667,0
162157,Spanish Championship 22956,Standard Game World,24,11,Sevilla,621.7,196.7,45,89.611111111111,0
162157,Spanish Championship 22956,Standard Game World,24,11,Real Sociedad,832.5,186.4,47,88.555555555556,0
162157,Spanish Championship 22956,Standard Game World,24,11,Villarreal CF,664.4,171.6,38,88.611111111111,0
162157,Spanish Championship 22956,Standard Game World,24,11,Getafe CF,746.1,142.9,33,87.388888888889,0
162157,Spanish Championship 22956,Standard Game World,24,11,Levante UD,780.5,99.9,26,85.111111111111,0
162157,Spanish Championship 22956,Standard Game World,24,11,Granada CF,707.6,112.5,33,85.111111111111,0
102770,Spanish Championship 10848,Standard Game World,26,4,Málaga CF,702.5,59.9,28,82.833333333333,0
172411,Spanish Championship 24902,Standard Game World,23,3,Málaga CF,772.0,55.4,26,82.666666666667,0
389500,Spanish Championship 29745,Standard Game World,10,2,Barcelona,491.0,274.1,21,92.166666666667,2
389500,Spanish Championship 29745,Standard Game World,10,2,Atlético Madrid,685.0,231.3,40,90.888888888889,0
389500,Spanish Championship 29745,Standard Game World,10,2,Athletic Club,819.3,146.0,48,87.888888888889,0
389500,Spanish Championship 29745,Standard Game World,10,2,Real Betis,641.2,142.2,35,88.611111111111,0
80255,Spanish Championship 7232,Standard Game World,26,2,Real Madrid,558.4,271.4,62,91.388888888889,0
80255,Spanish Championship 7232,Standard Game World,26,2,Real Sociedad,664.9,183.9,50,88.444444444444,0
80255,Spanish Championship 7232,Standard Game World,26,2,Valencia CF,917.5,121.9,34,86.722222222222,0
80255,Spanish Championship 7232,Standard Game World,26,2,Athletic Club,740.4,146.0,48,87.888888888889,0
80255,Spanish Championship 7232,Standard Game World,26,2,Real Betis,742.1,142.2,34,88.444444444444,0
80255,Spanish Championship 7232,Standard Game World,26,2,Levante UD,698.4,76.8,24,84.388888888889,0
80255,Spanish Championship 7232,Standard Game World,26,2,Celta Vigo,693.2,112.7,38,86.666666666667,0
80255,Spanish Championship 7232,Standard Game World,26,2,RCD Espanyol,767.1,96.9,37,85.555555555556,0
94590,Spanish Championship 9370,Standard Game World,26,3,Barcelona,434.9,488.7,68,92.5,2
94590,Spanish Championship 9370,Standard Game World,26,3,Athletic Club,682.9,146.0,48,87.888888888889,0
94590,Spanish Championship 9370,Standard Game World,26,3,Real Madrid,943.5,181.1,56,89.777777777778,0
94590,Spanish Championship 9370,Standard Game World,26,3,Real Sociedad,703.0,183.8,49,88.5,0
94590,Spanish Championship 9370,Standard Game World,26,3,Celta Vigo,648.8,128.6,40,87.444444444444,0
94590,Spanish Championship 9370,Standard Game World,26,3,RCD Espanyol,688.9,110.8,40,86.0,0
94590,Spanish Championship 9370,Standard Game World,26,3,Levante UD,750.0,77.9,26,84.833333333333,0
94590,Spanish Championship 9370,Standard Game World,26,3,Granada CF,720.8,88.0,34,84.388888888889,0
94590,Spanish Championship 9370,Standard Game World,26,3,Getafe CF,835.4,113.1,29,86.944444444444,0
94590,Spanish Championship 9370,Standard Game World,26,3,Málaga CF,716.8,59.2,27,82.833333333333,0
237954,Spanish Championship 28326,Standard Game World,18,2,Málaga CF,745.2,59.7,28,82.944444444444,0
143749,Spanish Championship 19830,Standard Game World,24,6,Real Zaragoza,683.0,84.7,29,82.777777777778,0
143749,Spanish Championship 19830,Standard Game World,24,6,Málaga CF,860.9,80.7,30,83.5,0
143749,Spanish Championship 19830,Standard Game World,24,6,RCD Mallorca,1051.3,387.3,71,92.333333333333,2
192906,Spanish Championship 25595,Standard Game World,23,2,Málaga CF,852.8,59.2,27,82.833333333333,0
129421,Spanish Championship 16841,Standard Game World,25,2,Real Madrid,69.3,800.3,94,94.222222222222,2
129421,Spanish Championship 16841,Standard Game World,25,2,Real Sociedad,787.9,168.2,46,88.0,0
129421,Spanish Championship 16841,Standard Game World,25,2,Sevilla,602.0,170.4,41,89.888888888889,0
129421,Spanish Championship 16841,Standard Game World,25,2,Villarreal CF,629.4,165.8,40,89.055555555556,0
129421,Spanish Championship 16841,Standard Game World,25,2,Valencia CF,748.3,101.8,30,85.0,0
129421,Spanish Championship 16841,Standard Game World,25,2,Athletic Club,760.8,149.8,49,88.166666666667,0
129421,Spanish Championship 16841,Standard Game World,25,2,Getafe CF,768.4,102.0,27,86.5,0
129421,Spanish Championship 16841,Standard Game World,25,2,Celta Vigo,713.2,108.8,38,86.388888888889,0
129421,Spanish Championship 16841,Standard Game World,25,2,Levante UD,794.2,81.8,24,84.388888888889,0
129421,Spanish Championship 16841,Standard Game World,25,2,RCD Espanyol,748.4,106.6,39,86.333333333333,0
129421,Spanish Championship 16841,Standard Game World,25,2,Real Zaragoza,697.4,57.0,26,81.722222222222,0
129421,Spanish Championship 16841,Standard Game World,25,2,Barcelona,950.2,257.5,39,92.5,2
76174,Spanish Championship 6642,Standard Game World,26,2,Real Sociedad,583.2,512.3,24,92.333333333333,2
76174,Spanish Championship 6642,Standard Game World,26,2,Real Madrid,633.4,247.4,61,91.0,0
76174,Spanish Championship 6642,Standard Game World,26,2,Sevilla,1172.9,172.6,45,89.777777777778,0
76174,Spanish Championship 6642,Standard Game World,26,2,Barcelona,967.0,166.5,21,87.055555555556,2
76174,Spanish Championship 6642,Standard Game World,26,2,Athletic Club,681.1,166.5,49,88.111111111111,0
76174,Spanish Championship 6642,Standard Game World,26,2,Levante UD,702.2,100.8,27,85.055555555556,0
76174,Spanish Championship 6642,Standard Game World,26,2,Valencia CF,774.8,167.5,36,87.611111111111,0
121237,Spanish Championship 15033,Standard Game World,25,3,Real Madrid,82.6,849.1,71,94.111111111111,2
121237,Spanish Championship 15033,Standard Game World,25,3,RCD Espanyol,626.3,156.8,42,86.944444444444,0
237981,Spanish Championship 28328,Standard Game World,18,7,Athletic Club,955.1,167.7,51,88.222222222222,0
237981,Spanish Championship 28328,Standard Game World,18,7,Real Sociedad,748.4,170.6,48,87.833333333333,0
237981,Spanish Championship 28328,Standard Game World,18,7,Celta Vigo,696.3,142.3,44,88.111111111111,0
237981,Spanish Championship 28328,Standard Game World,18,7,Getafe CF,669.5,120.3,32,87.166666666667,0
237981,Spanish Championship 28328,Standard Game World,18,7,Real Betis,1029.9,157.2,37,88.888888888889,0
237981,Spanish Championship 28328,Standard Game World,18,7,Valencia CF,884.5,115.1,32,86.222222222222,0
98718,Spanish Championship 10000,Standard Game World,26,5,Atlético Madrid,770.8,433.0,24,92.5,2
98718,Spanish Championship 10000,Standard Game World,26,5,Real Racing Club,476.6,511.9,39,93.833333333333,2
98718,Spanish Championship 10000,Standard Game World,26,5,Barcelona,325.9,431.0,45,93.833333333333,2
98718,Spanish Championship 10000,Standard Game World,26,5,Real Sociedad,625.8,157.7,48,87.722222222222,0
98718,Spanish Championship 10000,Standard Game World,26,5,Valencia CF,944.3,98.8,35,86.722222222222,0
98718,Spanish Championship 10000,Standard Game World,26,5,Levante UD,703.8,101.4,25,85.111111111111,0
113054,Spanish Championship 13308,Standard Game World,25,1,Barcelona,4.2,896.0,69,93.277777777778,2
113054,Spanish Championship 13308,Standard Game World,25,1,Atlético Madrid,520.4,240.6,40,90.944444444444,0
113054,Spanish Championship 13308,Standard Game World,25,1,Valencia CF,726.4,129.9,35,87.222222222222,0
113054,Spanish Championship 13308,Standard Game World,25,1,RCD Espanyol,639.3,128.7,41,86.277777777778,0
367020,Spanish Championship 29307,Standard Game World,13,12,UD Las Palmas,631.3,459.3,59,91.277777777778,2
227758,Spanish Championship 27889,Standard Game World,20,3,UD Las Palmas,698.3,57.8,29,81.888888888889,0
223661,Spanish Championship 27675,Standard Game World,20,2,Málaga CF,759.9,62.1,28,83.0,0
135600,Spanish Championship 18164,Standard Game World,25,3,Real Sporting,719.3,58.7,25,82.055555555556,0
96693,Spanish Championship 9692,Standard Game World,26,4,Barcelona,246.2,569.9,72,93.722222222222,2
96693,Spanish Championship 9692,Standard Game World,26,4,Valencia CF,654.5,112.3,33,86.111111111111,0
96693,Spanish Championship 9692,Standard Game World,26,4,Real Betis,629.0,154.4,36,88.944444444444,0
68020,Spanish Championship 5437,Standard Game World,26,2,Real Sociedad,647.7,169.9,49,88.666666666667,0
68020,Spanish Championship 5437,Standard Game World,26,2,Valencia CF,871.8,116.5,34,86.277777777778,0
68020,Spanish Championship 5437,Standard Game World,26,2,Getafe CF,638.8,116.6,29,87.277777777778,0
68020,Spanish Championship 5437,Standard Game World,26,2,Levante UD,703.3,81.3,25,84.555555555556,0
68020,Spanish Championship 5437,Standard Game World,26,2,RCD Espanyol,697.4,106.2,40,85.833333333333,0
219579,Spanish Championship 27241,Standard Game World,21,6,Real Madrid,483.4,498.3,30,93.222222222222,2
219579,Spanish Championship 27241,Standard Game World,21,6,Villarreal CF,616.3,159.3,40,89.388888888889,0
219579,Spanish Championship 27241,Standard Game World,21,6,Real Sociedad,675.9,185.6,50,88.444444444444,0
219579,Spanish Championship 27241,Standard Game World,21,6,Athletic Club,860.8,131.3,47,87.833333333333,0
219579,Spanish Championship 27241,Standard Game World,21,6,RCD Espanyol,743.1,120.3,43,86.833333333333,0
219579,Spanish Championship 27241,Standard Game World,21,6,Real Betis,819.0,151.2,36,88.888888888889,0
219579,Spanish Championship 27241,Standard Game World,21,6,Levante UD,761.9,75.8,25,84.555555555556,0
219579,Spanish Championship 27241,Standard Game World,21,6,Málaga CF,791.9,79.2,33,83.888888888889,0
70081,Spanish Championship 5710,Standard Game World,26,6,Getafe CF,756.7,105.0,27,86.944444444444,0
70081,Spanish Championship 5710,Standard Game World,26,6,Valencia CF,822.6,94.9,30,85.0,0
70081,Spanish Championship 5710,Standard Game World,26,6,Barcelona,1742.7,423.5,67,91.166666666667,2
70081,Spanish Championship 5710,Standard Game World,26,6,RCD Espanyol,707.4,117.5,40,86.333333333333,0
70081,Spanish Championship 5710,Standard Game World,26,6,Real Betis,21.4,781.6,94,92.388888888889,2
219590,Spanish Championship 27244,Standard Game World,21,5,Barcelona,447.9,468.6,24,93.0,2
219590,Spanish Championship 27244,Standard Game World,21,5,Real Madrid,789.0,327.1,24,92.555555555556,2
219590,Spanish Championship 27244,Standard Game World,21,5,Real Sociedad,671.0,175.0,49,88.611111111111,0
219590,Spanish Championship 27244,Standard Game World,21,5,Sevilla,449.3,386.3,27,92.166666666667,2
219590,Spanish Championship 27244,Standard Game World,21,5,Athletic Club,610.1,172.6,54,88.777777777778,0
219590,Spanish Championship 27244,Standard Game World,21,5,Villarreal CF,563.6,199.6,42,89.444444444444,0
219590,Spanish Championship 27244,Standard Game World,21,5,Real Betis,703.4,158.6,36,88.777777777778,0
219590,Spanish Championship 27244,Standard Game World,21,5,Valencia CF,811.9,135.5,35,87.111111111111,0
219590,Spanish Championship 27244,Standard Game World,21,5,Granada CF,701.7,93.1,34,84.611111111111,0
219590,Spanish Championship 27244,Standard Game World,21,5,Getafe CF,699.9,122.1,30,87.444444444444,0
219590,Spanish Championship 27244,Standard Game World,21,5,RCD Espanyol,715.3,117.3,41,86.166666666667,0
219590,Spanish Championship 27244,Standard Game World,21,5,Elche CF,644.3,106.2,28,85.611111111111,0
219590,Spanish Championship 27244,Standard Game World,21,5,Levante UD,674.7,105.8,28,85.722222222222,0
219590,Spanish Championship 27244,Standard Game World,21,5,Celta Vigo,623.4,133.0,41,87.0,0
61899,Spanish Championship 5075,Standard Game World,20,2,Real Madrid,671.8,386.6,72,92.722222222222,0
61899,Spanish Championship 5075,Standard Game World,20,2,Valencia CF,830.5,109.5,32,86.111111111111,0
223697,Spanish Championship 27678,Standard Game World,20,2,Rayo Vallecano,537.9,436.6,22,93.055555555556,2
223697,Spanish Championship 27678,Standard Game World,20,2,Atlético Madrid,507.6,243.0,40,91.0,0
223697,Spanish Championship 27678,Standard Game World,20,2,Real Betis,702.8,141.8,34,88.444444444444,0
223697,Spanish Championship 27678,Standard Game World,20,2,Getafe CF,763.1,113.4,27,87.277777777778,0
223697,Spanish Championship 27678,Standard Game World,20,2,RCD Espanyol,843.5,117.0,38,86.111111111111,0
223697,Spanish Championship 27678,Standard Game World,20,2,Real Sociedad,701.8,174.6,48,88.333333333333,0
223697,Spanish Championship 27678,Standard Game World,20,2,Celta Vigo,664.9,119.2,39,86.888888888889,0
223697,Spanish Championship 27678,Standard Game World,20,2,Valencia CF,903.1,110.5,32,86.055555555556,0
223697,Spanish Championship 27678,Standard Game World,20,2,CA Osasuna,695.0,114.5,30,87.0,0
223697,Spanish Championship 27678,Standard Game World,20,2,Elche CF,648.0,111.7,30,86.222222222222,0
393694,Spanish Championship 29819,Standard Game World,10,3,Barcelona,541.9,424.2,39,93.944444444444,2
393694,Spanish Championship 29819,Standard Game World,10,3,Valencia CF,714.2,113.9,34,86.611111111111,0
168426,Spanish Championship 24181,Standard Game World,24,5,Real Madrid,384.8,387.9,48,92.888888888889,2
168426,Spanish Championship 24181,Standard Game World,24,5,Real Betis,674.3,141.8,34,88.444444444444,0
168426,Spanish Championship 24181,Standard Game World,24,5,Athletic Club,657.6,146.0,48,87.888888888889,0
168426,Spanish Championship 24181,Standard Game World,24,5,Real Sociedad,583.4,174.6,48,88.666666666667,0
168426,Spanish Championship 24181,Standard Game World,24,5,RCD Espanyol,686.7,104.7,39,85.833333333333,0
168426,Spanish Championship 24181,Standard Game World,24,5,Valencia CF,743.6,110.5,33,86.277777777778,0
113138,Spanish Championship 13328,Standard Game World,25,5,Real Madrid,540.6,409.9,31,92.722222222222,2
113138,Spanish Championship 13328,Standard Game World,25,5,Barcelona,446.7,948.7,120,93.666666666667,2
203253,Spanish Championship 25849,Standard Game World,22,3,Real Madrid,2109.0,647.1,221,93.111111111111,2
203253,Spanish Championship 25849,Standard Game World,22,3,Real Betis,736.3,142.7,35,88.722222222222,0
203253,Spanish Championship 25849,Standard Game World,22,3,Real Sociedad,672.9,192.1,51,88.722222222222,0
203253,Spanish Championship 25849,Standard Game World,22,3,Athletic Club,699.2,167.8,50,88.666666666667,0
203253,Spanish Championship 25849,Standard Game World,22,3,Getafe CF,878.2,109.7,29,87.166666666667,0
203253,Spanish Championship 25849,Standard Game World,22,3,RCD Espanyol,676.8,100.4,39,85.833333333333,0
203253,Spanish Championship 25849,Standard Game World,22,3,Granada CF,700.1,96.2,34,84.777777777778,0
203253,Spanish Championship 25849,Standard Game World,22,3,Celta Vigo,619.8,137.8,40,87.611111111111,0
203253,Spanish Championship 25849,Standard Game World,22,3,Levante UD,685.4,78.6,25,84.555555555556,0
203253,Spanish Championship 25849,Standard Game World,22,3,Real Zaragoza,700.6,57.0,26,81.722222222222,0
233983,Spanish Championship 28155,Standard Game World,20,6,Barcelona,1396.6,418.0,32,92.666666666667,2
233983,Spanish Championship 28155,Standard Game World,20,6,Real Betis,728.5,164.7,36,88.888888888889,0
233983,Spanish Championship 28155,Standard Game World,20,6,Valencia CF,830.0,113.4,33,86.444444444444,0
172543,Spanish Championship 24919,Standard Game World,23,2,Málaga CF,763.9,62.5,28,83.166666666667,0
70144,Spanish Championship 5720,Standard Game World,26,6,Celta Vigo,656.2,143.9,42,88.0,0
70144,Spanish Championship 5720,Standard Game World,26,6,Getafe CF,648.8,121.7,29,87.111111111111,0
70144,Spanish Championship 5720,Standard Game World,26,6,RCD Espanyol,740.1,129.3,41,86.777777777778,0
70144,Spanish Championship 5720,Standard Game World,26,6,Real Betis,668.2,147.0,36,88.666666666667,0
219662,Spanish Championship 27253,Standard Game World,21,4,Real Sociedad,653.4,176.6,51,88.777777777778,0
219662,Spanish Championship 27253,Standard Game World,21,4,Athletic Club,751.9,178.8,50,88.5,0
219662,Spanish Championship 27253,Standard Game World,21,4,Sevilla,634.2,163.1,42,90.0,0
219662,Spanish Championship 27253,Standard Game World,21,4,Villarreal CF,588.7,176.1,41,89.222222222222,0
219662,Spanish Championship 27253,Standard Game World,21,4,Real Betis,804.1,139.2,34,88.444444444444,0
219662,Spanish Championship 27253,Standard Game World,21,4,Getafe CF,623.9,134.9,29,87.722222222222,0
219662,Spanish Championship 27253,Standard Game World,21,4,Valencia CF,969.2,100.3,33,86.277777777778,0
219662,Spanish Championship 27253,Standard Game World,21,4,Levante UD,806.1,78.2,26,84.777777777778,0
219662,Spanish Championship 27253,Standard Game World,21,4,Celta Vigo,724.2,113.3,39,86.388888888889,0
219662,Spanish Championship 27253,Standard Game World,21,4,Granada CF,703.2,86.1,33,84.388888888889,0
219662,Spanish Championship 27253,Standard Game World,21,4,Real Zaragoza,708.9,68.5,29,82.388888888889,0
360983,Spanish Championship 29204,Standard Game World,13,2,Real Sociedad,638.3,151.8,47,87.611111111111,0
113176,Spanish Championship 13340,Standard Game World,25,2,Barcelona,706.3,566.8,36,93.833333333333,2
113176,Spanish Championship 13340,Standard Game World,25,2,Real Sociedad,556.7,208.7,50,88.777777777778,0
113176,Spanish Championship 13340,Standard Game World,25,2,Valencia CF,1705.0,119.6,34,86.444444444444,0
113176,Spanish Championship 13340,Standard Game World,25,2,Real Betis,590.7,169.8,36,88.833333333333,0
113176,Spanish Championship 13340,Standard Game World,25,2,RCD Espanyol,642.0,130.2,41,86.222222222222,0
115230,Spanish Championship 13735,Standard Game World,25,3,Valencia CF,1945.4,656.8,45,92.5,2
115230,Spanish Championship 13735,Standard Game World,25,3,Real Madrid,466.3,529.1,66,94.222222222222,2
115230,Spanish Championship 13735,Standard Game World,25,3,Real Betis,645.2,142.2,34,88.444444444444,0
115230,Spanish Championship 13735,Standard Game World,25,3,Real Sociedad,565.7,186.6,50,88.722222222222,0
115230,Spanish Championship 13735,Standard Game World,25,3,Celta Vigo,670.0,119.3,40,86.888888888889,0
115230,Spanish Championship 13735,Standard Game World,25,3,Granada CF,677.8,88.9,34,84.388888888889,0
115230,Spanish Championship 13735,Standard Game World,25,3,Levante UD,699.5,81.8,25,84.555555555556,0
78375,Spanish Championship 6951,Standard Game World,26,2,Real Sociedad,655.5,176.8,49,88.333333333333,0
78375,Spanish Championship 6951,Standard Game World,26,2,Valencia CF,775.6,129.5,33,86.611111111111,0
78375,Spanish Championship 6951,Standard Game World,26,2,Getafe CF,658.2,108.4,28,87.0,0
78375,Spanish Championship 6951,Standard Game World,26,2,Celta Vigo,635.2,116.4,39,86.722222222222,0
78375,Spanish Championship 6951,Standard Game World,26,2,Athletic Club,747.9,146.0,48,87.888888888889,0
78375,Spanish Championship 6951,Standard Game World,26,2,RCD Espanyol,711.6,104.7,39,85.833333333333,0
78375,Spanish Championship 6951,Standard Game World,26,2,Levante UD,672.5,80.7,24,84.388888888889,0
203300,Spanish Championship 25856,Standard Game World,22,2,Real Madrid,66.5,794.7,43,94.777777777778,2
203300,Spanish Championship 25856,Standard Game World,22,2,Real Sociedad,779.7,173.8,47,88.5,0
203300,Spanish Championship 25856,Standard Game World,22,2,Celta Vigo,727.2,162.9,43,88.166666666667,0
203300,Spanish Championship 25856,Standard Game World,22,2,Real Betis,866.8,168.2,36,88.722222222222,0
203300,Spanish Championship 25856,Standard Game World,22,2,Valencia CF,884.4,107.3,32,86.055555555556,0
203300,Spanish Championship 25856,Standard Game World,22,2,Villarreal CF,571.5,224.1,42,89.555555555556,0
203300,Spanish Championship 25856,Standard Game World,22,2,Athletic Club,724.9,146.0,48,87.888888888889,0
203300,Spanish Championship 25856,Standard Game World,22,2,Levante UD,768.3,181.7,28,86.333333333333,0
203300,Spanish Championship 25856,Standard Game World,22,2,RCD Espanyol,687.8,99.2,38,85.833333333333,0
203300,Spanish Championship 25856,Standard Game World,22,2,Granada CF,711.4,156.0,37,85.777777777778,0
203300,Spanish Championship 25856,Standard Game World,22,2,Getafe CF,697.2,109.7,28,86.777777777778,0
176680,Spanish Championship 25397,Standard Game World,23,2,Real Madrid,374.9,525.5,30,94.722222222222,2
176680,Spanish Championship 25397,Standard Game World,23,2,Atlético Madrid,291.8,632.2,39,92.666666666667,2
176680,Spanish Championship 25397,Standard Game World,23,2,Real Betis,1096.5,142.2,34,88.444444444444,0
176680,Spanish Championship 25397,Standard Game World,23,2,Getafe CF,677.6,130.1,31,87.444444444444,0
176680,Spanish Championship 25397,Standard Game World,23,2,Celta Vigo,699.0,116.4,39,86.722222222222,0
176680,Spanish Championship 25397,Standard Game World,23,2,Athletic Club,687.3,160.6,50,88.222222222222,0
176680,Spanish Championship 25397,Standard Game World,23,2,Valencia CF,861.0,114.8,33,86.277777777778,0
176680,Spanish Championship 25397,Standard Game World,23,2,RCD Espanyol,731.5,106.0,39,85.833333333333,0
176680,Spanish Championship 25397,Standard Game World,23,2,Granada CF,705.7,86.1,33,84.388888888889,0
176680,Spanish Championship 25397,Standard Game World,23,2,Levante UD,755.6,86.3,25,84.555555555556,0
373294,Spanish Championship 29423,Standard Game World,12,2,Real Madrid,557.5,438.0,28,94.555555555556,2
373294,Spanish Championship 29423,Standard Game World,12,2,Valencia CF,651.7,132.8,35,86.944444444444,0
223788,Spanish Championship 27687,Standard Game World,20,2,Atlético Madrid,929.1,215.5,38,90.611111111111,0
223788,Spanish Championship 27687,Standard Game World,20,2,Sevilla,677.6,156.2,41,89.555555555556,0
